latency,RSSI,attn1,attn2,TIMESTAMP 
430,-90,[60],[2022],-107374182,32,2023-04-05 16:19:38.882385 
348,-90,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60]",-107374182,33,2023-04-05 16:20:24.248014
352,-91,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59]",-107374182,33,2023-04-05 16:20:24.503237
347,-91,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58]",-107374182,34,2023-04-05 16:20:24.774897
349,-92,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58]",-107374182,35,2023-04-05 16:20:25.038183
349,-91,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58, 51]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58, 57]",-107374182,36,2023-04-05 16:20:25.303378
347,-93,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58, 51, 52]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58, 57, 56]",-107374182,37,2023-04-05 16:20:25.556618
348,-94,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58, 51, 52, 37]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58, 57, 56, 55]",-107374182,37,2023-04-05 16:20:25.808098
347,-95,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58, 51, 52, 37, 61]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58, 57, 56, 55, 56]",-107374182,38,2023-04-05 16:20:26.071758
345,-95,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58, 51, 52, 37, 61, 53]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58, 57, 56, 55, 56, 56]",-107374182,39,2023-04-05 16:20:26.335290
342,-95,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58, 51, 52, 37, 61, 53, 41]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58, 57, 56, 55, 56, 56, 55]",-107374182,39,2023-04-05 16:20:26.590820
343,-97,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58, 51, 52, 37, 61, 53, 41, 36]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58, 57, 56, 55, 56, 56, 55, 54]",-107374182,40,2023-04-05 16:20:26.854050
343,-98,"[60, 41, 40, 54, 59, 50, 46, 41, 48, 40, 48, 48, 40, 34, 121, 118, 40, 38, 71, 71, 34, 45, 41, 38, 48, 53, 41, 37, 41, 43, 55, 53, 51, 39, 35, 41, 51, 38, 39, 49, 34, 34, 48, 49, 39, 41, 76, 422, 1033, 5006, 9946, 3923, 3439, 11490, 10655, 1972, 47, 39, 62, 58, 47, 40, 55, 60, 53, 41, 42, 48, 41, 41, 49, 50, 37, 40, 41, 53, 50, 40, 40, 37, 38, 75, 72, 47, 119, 113, 108, 38, 51, 49, 37, 42, 41, 51, 41, 40, 48, 52, 39, 38, 47, 39, 41, 39, 38, 41, 52, 51, 71, 45, 41, 52, 78, 64, 65, 49, 622, 624, 597, 800, 1711, 1132, 41, 46, 35, 49, 38, 52, 41, 39, 39, 52, 51, 39, 35, 37, 40, 67, 41, 34, 38, 39, 41, 53, 61, 51, 55, 41, 51, 41, 37, 35, 39, 38, 48, 49, 35, 41, 36, 49, 53, 41, 37, 37, 41, 38, 51, 49, 40, 45, 58, 51, 52, 37, 61, 53, 41, 36, 57]","[2022, 1761, 1628, 1536, 1448, 1366, 1263, 1192, 1103, 1041, 964, 910, 842, 795, 743, 695, 659, 622, 578, 537, 508, 481, 448, 424, 401, 374, 354, 336, 313, 298, 283, 264, 247, 235, 224, 210, 200, 190, 179, 169, 161, 152, 145, 139, 132, 127, 123, 128, 166, 356, 1070, 1352, 1459, 1905, 2479, 2631, 2439, 2253, 2124, 2002, 1851, 1745, 1645, 1552, 1435, 1353, 1276, 1204, 1136, 1052, 974, 919, 867, 803, 759, 717, 677, 640, 593, 561, 521, 494, 460, 436, 415, 393, 376, 359, 340, 317, 301, 281, 268, 254, 242, 230, 220, 206, 196, 184, 173, 165, 156, 149, 141, 133, 128, 121, 117, 113, 109, 105, 101, 99, 97, 95, 110, 150, 186, 221, 299, 380, 373, 347, 330, 313, 292, 278, 264, 251, 238, 227, 213, 203, 193, 182, 171, 164, 157, 150, 144, 137, 130, 125, 121, 118, 113, 108, 103, 100, 96, 92, 89, 86, 83, 80, 78, 76, 74, 72, 70, 68, 67, 65, 63, 62, 61, 60, 59, 58, 58, 57, 56, 55, 56, 56, 55, 54, 54]",-107374182,41,2023-04-05 16:20:27.138288
